label,area,centroid-0,centroid-1,mean_intensity,z
3,7470.0,728.8787148594378,1282.846452476573,153.81512717536813,12
4,1186.0,885.4080944350759,1223.3929173693086,173.7866779089376,12
5,1427.0,882.4526979677645,1048.0119131044148,257.10371408549406,12
6,1048.0,1066.3263358778627,702.2423664122138,213.97996183206106,12
7,12590.0,1280.7511517077046,1615.6409849086576,176.83447180301826,12
8,288.0,1313.9340277777778,895.5868055555555,330.78125,12
9,769.0,1356.8998699609883,934.2366710013004,250.05461638491548,12
10,269.0,1424.4052044609666,1043.4386617100372,273.46840148698885,12
11,8026.0,1491.4223772738599,376.45439820583107,169.8700473461251,12
12,7087.0,1648.2014956963453,572.5177084803161,184.53125440948216,12
1,6120.0,242.99558823529412,353.4253267973856,253.8452614379085,13
2,4768.0,239.5373322147651,273.91086409395973,185.89471476510067,13
3,1596.0,884.2124060150376,1048.1140350877192,288.8013784461153,13
4,1465.0,1066.5419795221842,702.1078498293515,217.15494880546075,13
5,9518.0,1275.8204454717377,1612.9293969321286,188.81119983189745,13
6,190.0,1313.6526315789474,895.6578947368421,343.1736842105263,13
7,8811.0,1495.7545114061968,376.9111338100102,171.68732266485077,13
8,2563.0,1562.813499804916,995.4912212251268,175.71127584861492,13
9,6673.0,1647.1967630750787,570.0515510265247,190.49183275887907,13
1,5321.0,241.73350873895885,352.9240744221011,283.60139071603083,14
2,5424.0,238.00866519174042,274.38550884955754,189.86025073746313,14
3,1302.0,363.0637480798771,1669.8517665130569,150.34562211981566,14
4,966.0,885.7639751552795,1222.2463768115942,184.7463768115942,14
5,1416.0,1066.8947740112994,701.9004237288135,229.49293785310735,14
6,3921.0,1556.4730935985717,988.713338434073,177.21525121142565,14
7,6016.0,1648.5398936170213,568.7107712765958,200.54255319148936,14
1,4924.0,232.90129975629569,271.4532900081235,196.29224207961008,15
2,3520.0,233.7713068181818,350.253125,341.0690340909091,15
3,898.0,885.4309576837417,1222.0835189309578,184.2694877505568,15
4,1608.0,1067.4378109452737,700.820895522388,230.63370646766168,15
5,196.0,1356.6938775510205,933.8367346938776,686.265306122449,15
6,488.0,1424.5881147540983,1040.6967213114754,305.48155737704917,15
7,3093.0,1560.2967992240542,991.6155835758163,179.45101842871,15
8,4339.0,1647.8225397557042,570.893062917723,217.72920027656141,15
1,1652.0,20.127118644067796,475.3462469733656,206.83292978208232,16
2,5565.0,40.358670260557055,1508.8528301886793,148.4900269541779,16
3,3426.0,109.39433741973147,1481.1424401634558,153.7974314068885,16
4,5025.0,232.99621890547263,269.21492537313435,207.05850746268658,16
5,3814.0,238.06213948610383,350.1604614577871,369.709229155742,16
6,931.0,884.4264232008593,1221.9334049409238,188.98174006444683,16
7,1762.0,1067.6759364358684,700.7412031782065,239.19523269012487,16
8,373.0,1424.2225201072386,1040.4423592493297,321.59785522788206,16
9,2703.0,1646.794302626711,561.5109137994821,244.75323714391416,16
1,1754.0,18.164766248574686,473.96636259977197,224.47491448118586,17
2,6538.0,40.12786784949526,1508.6110431324564,149.950596512695,17
3,5146.0,112.04897007384376,1477.1704236300038,151.62708900116596,17
4,2636.0,150.87556904400606,1095.119119878604,139.37784522003034,17
5,2748.0,238.98762736535662,351.72234352256186,470.45305676855895,17
