label,area,centroid-0,centroid-1,mean_intensity,z
70,47.0,53.8936170212766,153.14893617021278,159.2340425531915,31
71,77.0,50.246753246753244,49.87012987012987,154.7792207792208,31
72,89.0,53.258426966292134,144.08988764044943,161.3932584269663,31
73,36.0,56.138888888888886,104.52777777777777,173.16666666666666,31
74,29.0,55.724137931034484,118.3103448275862,162.06896551724137,31
75,38.0,53.13157894736842,139.23684210526315,158.6578947368421,31
76,15.0,54.2,112.0,169.73333333333332,31
77,13.0,53.76923076923077,119.92307692307692,162.3846153846154,31
78,35.0,54.628571428571426,125.28571428571429,158.74285714285713,31
79,16.0,50.1875,128.875,152.5625,31
80,30.0,50.93333333333333,133.23333333333332,161.23333333333332,31
81,186.0,53.60752688172043,173.247311827957,175.7741935483871,31
82,17.0,58.411764705882355,108.17647058823529,177.23529411764707,31
83,7.0,60.0,176.28571428571428,191.85714285714286,31
84,10.0,64.1,73.4,169.8,31
85,67.0,71.1044776119403,128.92537313432837,178.7462686567164,31
86,105.0,77.91428571428571,47.666666666666664,186.66666666666666,31
87,19.0,96.89473684210526,140.0,166.52631578947367,31
88,102.0,127.61764705882354,55.431372549019606,159.51960784313727,31
89,13.0,114.84615384615384,58.07692307692308,147.92307692307693,31
90,186.0,126.68279569892474,50.715053763440864,156.2311827956989,31
91,27.0,121.74074074074075,78.81481481481481,160.22222222222223,31
92,29.0,125.20689655172414,77.55172413793103,156.75862068965517,31
93,99.0,124.5050505050505,46.54545454545455,153.11111111111111,31
94,25.0,132.96,72.36,157.84,31
95,12.0,31.416666666666668,66.25,151.41666666666666,31
96,15.0,44.93333333333333,125.0,157.13333333333333,31
97,4.0,35.5,106.25,140.25,31
98,1.0,34.0,115.0,175.0,31
99,7.0,37.57142857142857,58.857142857142854,163.71428571428572,31
100,2.0,35.5,202.5,155.5,31
101,19.0,38.473684210526315,217.8421052631579,159.21052631578948,31
102,1.0,36.0,106.0,139.0,31
103,23.0,40.78260869565217,161.56521739130434,156.3913043478261,31
104,27.0,38.96296296296296,174.40740740740742,156.77777777777777,31
105,7.0,40.0,214.57142857142858,146.14285714285714,31
106,88.0,47.97727272727273,33.44318181818182,155.7159090909091,31
107,6.0,40.666666666666664,28.666666666666668,152.66666666666666,31
108,5.0,39.4,50.8,156.8,31
109,6.0,38.166666666666664,73.33333333333333,170.83333333333334,31
110,6.0,39.833333333333336,164.66666666666666,165.66666666666666,31
111,1.0,37.0,206.0,165.0,31
112,1.0,37.0,215.0,137.0,31
113,2.0,38.0,28.5,150.5,31
114,17.0,41.411764705882355,174.11764705882354,159.58823529411765,31
115,1.0,42.0,32.0,147.0,31
116,31.0,45.096774193548384,172.06451612903226,159.16129032258064,31
117,2.0,43.5,107.0,164.5,31
118,1.0,45.0,20.0,152.0,31
119,2.0,45.0,21.5,172.5,31
120,38.0,49.94736842105263,28.789473684210527,166.68421052631578,31
121,2.0,45.5,46.5,141.5,31
122,20.0,102.2,50.85,151.95,31
123,3.0,102.66666666666667,45.0,152.66666666666666,31
124,108.0,115.0925925925926,47.80555555555556,154.77777777777777,31
125,34.0,117.76470588235294,42.8235294117647,153.52941176470588,31
126,1.0,115.0,42.0,179.0,31
127,5.0,117.2,38.4,153.4,31
128,2.0,118.0,174.5,137.0,31
15,169.0,101.98224852071006,93.55621301775147,221.8639053254438,32
18,117.0,87.11965811965813,174.06837606837607,218.52136752136752,32
19,188.0,53.06382978723404,205.7659574468085,185.33510638297872,32
20,34.0,55.470588235294116,196.97058823529412,221.47058823529412,32
21,211.0,54.687203791469194,187.5829383886256,251.88151658767774,32
23,119.0,57.05042016806723,82.18487394957984,191.83193277310923,32
26,133.0,66.93233082706767,98.73684210526316,193.99248120300751,32
28,49.0,69.26530612244898,105.57142857142857,184.75510204081633,32
29,35.0,47.17142857142857,86.37142857142857,183.82857142857142,32
30,116.0,48.3448275862069,73.12068965517241,174.1206896551724,32
31,83.0,51.95180722891566,90.89156626506023,188.7710843373494,32
32,60.0,58.95,73.15,178.85,32
33,92.0,47.19565217391305,217.4673913043478,162.16304347826087,32
34,60.0,62.6,91.8,190.36666666666667,32
35,24.0,48.875,211.625,165.16666666666666,32
36,60.0,64.9,110.21666666666667,182.06666666666666,32
37,181.0,72.77348066298343,140.5635359116022,253.00552486187846,32
38,94.0,85.94680851063829,108.56382978723404,199.64893617021278,32
39,32.0,102.125,108.1875,193.90625,32
40,114.0,44.824561403508774,58.71052631578947,161.59649122807016,32
41,23.0,48.78260869565217,67.26086956521739,169.17391304347825,32
42,13.0,50.46153846153846,64.07692307692308,166.53846153846155,32
43,10.0,52.8,212.7,171.9,32
44,89.0,56.37078651685393,217.76404494382024,169.32584269662922,32
45,29.0,54.758620689655174,132.20689655172413,164.79310344827587,32
46,69.0,55.869565217391305,225.231884057971,167.3913043478261,32
47,2.0,55.0,221.5,171.0,32
48,112.0,70.03571428571429,116.75,178.6875,32
49,117.0,83.2051282051282,125.86324786324786,208.05982905982907,32
50,127.0,89.91338582677166,151.18897637795277,178.79527559055117,32
51,106.0,97.05660377358491,115.71698113207547,179.4433962264151,32
52,91.0,99.58241758241758,104.38461538461539,193.46153846153845,32
53,95.0,102.45263157894736,79.23157894736842,188.13684210526316,32
54,22.0,101.27272727272727,112.68181818181819,183.27272727272728,32
55,347.0,129.76368876080693,61.69164265129683,160.38328530259366,32
56,45.0,132.22222222222223,68.75555555555556,160.15555555555557,32
57,49.0,38.61224489795919,200.3265306122449,171.77551020408163,32
58,42.0,44.166666666666664,201.92857142857142,170.73809523809524,32
59,38.0,38.73684210526316,209.26315789473685,159.5,32
60,56.0,36.30357142857143,63.464285714285715,155.16071428571428,32
61,20.0,40.85,73.5,161.3,32
62,8.0,44.5,210.875,172.875,32
63,98.0,47.97959183673469,104.39795918367346,162.8877551020408,32
64,52.0,49.88461538461539,111.61538461538461,160.30769230769232,32
65,37.0,46.351351351351354,115.10810810810811,164.51351351351352,32
66,75.0,44.906666666666666,119.17333333333333,162.01333333333332,32
67,41.0,46.829268292682926,151.41463414634146,160.5609756097561,32
68,47.0,41.148936170212764,159.17021276595744,157.61702127659575,32
69,112.0,53.05357142857143,160.76785714285714,164.77678571428572,32
70,46.0,54.369565217391305,152.7391304347826,165.56521739130434,32
71,73.0,50.945205479452056,51.02739726027397,156.3835616438356,32
72,112.0,52.285714285714285,144.24107142857142,166.0,32
73,40.0,56.775,104.45,176.925,32
74,29.0,56.55172413793103,118.20689655172414,166.31034482758622,32
75,37.0,54.24324324324324,139.1891891891892,164.67567567567568,32
76,13.0,54.92307692307692,111.84615384615384,167.92307692307693,32
77,14.0,54.642857142857146,119.57142857142857,157.57142857142858,32
78,33.0,55.121212121212125,124.87878787878788,167.4848484848485,32
79,19.0,50.1578947368421,129.0,163.94736842105263,32
80,57.0,47.6140350877193,133.31578947368422,159.96491228070175,32
81,174.0,54.04597701149425,173.79885057471265,178.5287356321839,32
